CNPJ,RAZÃO,FANTASIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICÍPIO,ESTADO,BANDEIRA,PRODUTO,UNIDADE_DE_MEDIDA,PRECO_VENDA,DATA_DA_COLETA
20268849000158,GILIAR GONCALVES DA SILVA GARCIAS EIRELI,,AVENIDA GUARAPARI,SN,QUADRA: 07; LOTE: 14-A;,CALDAS DOESTE,75680001,CALDAS NOVAS,GOIAS,BRANCA,GLP,R$ / 13 kg,120.0,2026-06-09
17992813000108,NILSON DISTRIBUIDORA DE BEBIDAS LTDA,DISK AGUA GAS E CARVAO NILSON,RUA LAS VEGAS,959,,JARDIM CALIFORNIA,78890000,SORRISO,MATO GROSSO,BRANCA,GLP,R$ / 13 kg,135.0,2026-06-08
15772561000186,JOÃO FERREIRA BATISTA - ME,,RUA DEPUTADO EMANUEL PINHEIRO,229,,CRISTO REI,78118060,VARZEA GRANDE,MATO GROSSO,COPA ENERGIA,GLP,R$ / 13 kg,130.0,2026-06-10
19361448000169,JOSEMAR LOURENCO DA SILVA,,AVENIDA JULIO DE CASTILHO,3330,CASA 01,LAR DO TRABALHADOR,79112000,CAMPO GRANDE,MATO GROSSO DO SUL,COPA ENERGIA,GLP,R$ / 13 kg,115.88,2026-06-08
17306508000115,B A SANTOS MUNIZ LTDA,,RUA ESTOCOLMO,1091,QUADRA005                 LOTE  012,VILA RICA,68515000,PARAUAPEBAS,PARA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,125.0,2026-06-09
19725996000120,G J SILVA COMERCIO DE GAS E AGUA LTDA,,AVENIDA EXPEDITO QUARTIERI,1046,,MIRANTE,13802100,MOGI MIRIM,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,120.0,2026-06-09
19988655000148,JR GAS LTDA,,RUA JOSE LINS DO REGO,937,,TUPI A,31842350,BELO HORIZONTE,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-09
19503800000153,I. A. CORECHA DISTRIBUIDORA DE GAS,,TRAVESSA COMANDANTE DE ASSIS,3744,,CAICARA,68747000,CASTANHAL,PARA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-10
18331428000182,GASBOM COMERCIO DE GAS LTDA, GÁS BOM,AVENIDA ELISA VERZOLA GOSUEN,1836,,PROLONGAMENTO VILA SANTA CRUZ,14403605,FRANCA,SAO PAULO,COPA ENERGIA,GLP,R$ / 13 kg,119.99,2026-06-08
17982627000198,SATURNO COMERCIO DE GAS E TRANSPORTE RODOVIARIO LTDA,SATURNO GÁS,RUA PROFESSOR HENRIQUE CIRILO CORREA,445,,VILA MARLI,79117250,CAMPO GRANDE,MATO GROSSO DO SUL,BRANCA,GLP,R$ / 13 kg,100.0,2026-06-08
17483783000104,FRONTEIRA COMERCIO DE GAS LTDA,,RUA EURICO VERISSIMO,780,,PROFILURB,97501970,URUGUAIANA,RIO GRANDE DO SUL,BRANCA,GLP,R$ / 13 kg,125.0,2026-06-10
3921536000138,GAS LIBERDADE LTDA,,RUA   1,265,ESQUINA RUA 41 - A,MARGON II,75713010,CATALAO,GOIAS,LIQUIGÁS,GLP,R$ / 13 kg,105.0,2026-06-11
20120214000109,AGNALDO FREIRE DA CRUZ - ME,,RUA FREI EUSTAQUIO,281,LETRA A,SAO JUDAS TADEU,39402413,MONTES CLAROS,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,119.99,2026-06-11
14027474000131,CLEBER DOS SANTOS ALMEIDA LTDA,,AVENIDA JERONIMO MONTEIRO,1489,LOJA: A;,GAROTO,29121015,VILA VELHA,ESPIRITO SANTO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,110.0,2026-06-08
20069907000114,L B FERNANDES,JUNINHO GAS,AVENIDA MAJOR MANOEL AUGUSTO SILVA BRANDAO,SN,QD 73 LT 08,PARQUE VEIGA JARDIM,74954410,APARECIDA DE GOIANIA,GOIAS,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-09
20639755000148,YPE COMERCIO DE GAS LTDA,,RUA SANTA MARIA,321,,VILA BRASIL,13875029,SAO JOAO DA BOA VISTA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,115.0,2026-06-10
20730502000185,ABRAAO LINCOLN BRANDAO OLIVEIRA GAMA DE LIMA,,RUA INSTITUTO SANTA INES,550,,CENTRO,63700001,CRATEUS,CEARA,MINASGAS,GLP,R$ / 13 kg,120.0,2026-06-11
19153382000111,JOSE MARIA DE MELO & CIA LTDA,,RUA BENEDITO JOAO JOAQUIM ANSELMO,382,,PARACATUZINHO,38603354,PARACATU,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,130.0,2026-06-08
18265377000138,SUPER SAMPAIO DISTRIBUIDORA DE GAS LTDA,,RODOVIA AMARAL PEIXOTO,53944,KM 52 5,SAMPAIO CORREIA (SAMPAIO CORREIA),28997710,SAQUAREMA,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,96.99,2026-06-11
14798784000150,COMERCIO E DISTRIBUIDORA JA LTDA - ME,,RUA   CAETES,240,,CRUZEIRO CELESTE,35931019,JOAO MONLEVADE,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-09
7657508000106,TRAVASSO EMPREENDIMENTOS LTDA,MATERIAL DE CONSTRUÇÃO VITORIA,AVENIDA PARIME BRASIL,1416,,CARANA,69313625,BOA VISTA,RORAIMA,AMAZONGÁS,GLP,R$ / 13 kg,130.0,2026-06-08
20073077000107,RN GAS E AGUA LTDA,AGIL COMERCIO DE GAS E AGUA,RUA FRANCISCO JACINTO DE MELO,S/N,,AREIAS,88113300,SAO JOSE,SANTA CATARINA,BRANCA,GLP,R$ / 13 kg,126.0,2026-06-11
20531319000150,AGUIA GAS E AGUA LTDA - ME,,RUA DAMAS RIBEIRO,480,,ÁGUA BRANCA,32310470,CONTAGEM,MINAS GERAIS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,114.99,2026-06-08
8608131000168,MC GAS LTDA,,RUA MARESIAS,270,,JARDIM MARAGOGIPE,8580300,ITAQUAQUECETUBA,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,104.99,2026-06-09
13831275000119,GASBOM AMOREIRAS COMERCIO DE GAS LTDA,GASBOM AMOREIRAS,AVENIDA RUY RODRIGUEZ,1443,LOTE: 01-B; QUADRA: 89; : QUARTEIRAO 3558;,JARDIM NOVO CAMPOS ELISEOS,13060192,CAMPINAS,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,114.99,2026-06-09
12630863000121,ADELIO ARAUJO VALVERDE - AGROPECUARIA,AGROPECUARIA PONTUAL,RUA 38,SN,"QD: 05, LT: 26 E 27",JARDIM DOS PINHEIROS,72915235,AGUAS LINDAS DE GOIAS,GOIAS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,110.0,2026-06-08
10948465000122,PERRONI & MONTEIRO LTDA,,AVENIDA DEPUTADO HEITOR ALENCAR FURTADO,2.725,,JARDIM SAO JORGE,87711000,PARANAVAI,PARANA,BRANCA,GLP,R$ / 13 kg,104.9,2026-06-11
20114628000125,V. R. COSTA ME,VAGUINHO GAS E AGUA,RUA SANTA  ROSA,19,,SANTA LUZIA,79116664,CAMPO GRANDE,MATO GROSSO DO SUL,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-08
20739204000156,WERNECKS & ESCOBAR LTDA - EPP,,AVENIDA   VICENTE CATALANI,1021,,JARDIM DAS NACOES,13256700,ITATIBA,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,110.0,2026-06-12
19961509000129,PEDRO KRUK SOBRINHO - GAS E AGUA,GAS E AGUA MONTE BELO,RUA ORLANDO TRAMONTIN,330,,CONTORNO,84060589,PONTA GROSSA,PARANA,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-10
20493192000122,PARANÁ NORTE GÁS LTDA - ME,,RUA   ODY SILVEIRA,563,,ALTO DA BOA VISTA,86083040,LONDRINA,PARANA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,115.0,2026-06-09
20929488000143,FERNANDES GAS EXPRES EIRELI - ME,,RUA EUGENIO RONCON,31,,SANTANA,9406190,RIBEIRAO PIRES,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-09
21145601000162,CARTERI COMERCIO DE GAS GLP LTDA.,,RUA MOACIR E. PUERARI,120,,TRES VENDAS,99700010,ERECHIM,RIO GRANDE DO SUL,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,130.0,2026-06-08
19285619000118,JURANDY FRANCISCO DE SOUZA,,RUA JACOBINA,341,,NOVO HORIZONTE,47802388,BARREIRAS,BAHIA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,135.0,2026-06-11
20284903000159,S. SCARPIN GAS - ME,,RUA  DA CAZOARINA,10,FUNDOS A,ARIBIRI,29120080,VILA VELHA,ESPIRITO SANTO,BRANCA,GLP,R$ / 13 kg,100.0,2026-06-08
20828673000141,J PASSOS COMERCIO DE GAS LTDA - ME,,RUA   ITARUMA,1109,,SETOR NOVO HORIZONTE,75532240,ITUMBIARA,GOIAS,ULTRAGAZ,GLP,R$ / 13 kg,125.0,2026-06-08
18407058000110,SOUSA E CUSTODIO COMERCIO DE GAS LTDA,,RUA LUIZ GUSTAVO DE VASCONCELOS,81,,RESIDENCIAL BOSQUE DOS IPES,12236872,SAO JOSE DOS CAMPOS,SAO PAULO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,100.0,2026-06-10
5322299000203,PAULO JOSE SALINA & CIA LTDA,SALINA SUPERMERCADOS,AVENIDA JOSE ANTONIO MARRONE,516,,JARDIM AMERICA,14940000,IBITINGA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,105.0,2026-06-11
20856689000168,DISTRIBUIDORA DE GAS IRMAOS SILVA LTDA,,RUA JOSE FELIX MARTINS,326,,MANTIQUEIRA,31660100,BELO HORIZONTE,MINAS GERAIS,NGC DISTRIBUIDORA,GLP,R$ / 13 kg,110.0,2026-06-09
20160190000111,DISTRIBUIDORA DE GAS SUPERFRI LTDA,GAS SUPERFRI,AVENIDA ANTONIO MARIO DE AZEVEDO,6076,: AREA 07 A-1;,CORREGO D'ANTAS,28630310,NOVA FRIBURGO,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,115.0,2026-06-08
20340286000161,LIMAGAS LTDA,,RUA ANGELO CIPRIANO,35,,COLONIA DO MARCAL,36302814,SAO JOAO DEL REI,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-08
15268119000117,FC COMERCIAL E TRANSPORTE LTDA - ME,,RUA   CARLOS GOMES,7,LOJA 01,BANDEIRANTES,29142120,CARIACICA,ESPIRITO SANTO,BRANCA,GLP,R$ / 13 kg,100.0,2026-06-11
21135254000197,SEVERINO RAMOS ARAUJO SILVA - ME,,RUA   PAULISTA,590,LT. JARDIM BOA SORTE QUADRA Z LOTE 1,ENCANTO IGARASSU,53620215,IGARASSU,PERNAMBUCO,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-09
18847154000189,JOSEMIL SANTANA DE MORAIS ME,JOSEMIL AGUA E GAS,AVENIDA TRINTA E UM DE MARCO,2189,QUADR 02; LOTE 09,CRISTO REI,78118005,VARZEA GRANDE,MATO GROSSO,BRANCA,GLP,R$ / 13 kg,130.0,2026-06-10
21145299000142,G A S COMERCIO E TRANSPORTES LTDA,,RUA APUIARES,300,,PARQUE XANGRI-LA,32186340,CONTAGEM,MINAS GERAIS,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-08
1355595000241,GASMAIS COMERCIO DE GAS ITU LTDA,SUPERAGUA,AVENIDA EUGEN WISSMANN,1967,: JD SAO JORGE;,SAO LUIZ,13304270,ITU,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-10
21559449000164,INOVA COMERCIO DE GLP LTDA,,AVENIDA JORGE BARROS,SN,QUADRA: A5; LOTE: 12;,SANTA AMELIA,57063000,MACEIO,ALAGOAS,COPA ENERGIA,GLP,R$ / 13 kg,86.99,2026-06-11
21173524000154,VIEIRA E VIANA DISTRIBUIDORA DE GAS LTDA - ME,,RUA ERNESTO DOURADO,774,,HELIOPOLIS,55296280,GARANHUNS,PERNAMBUCO,COPA ENERGIA,GLP,R$ / 13 kg,110.0,2026-06-10
12294548000170,"GUALBERTO, PEREIRA E SILVA LTDA - ME",,RUA   JOSE CHRISTIANO DE ANDRADE,61,,JARDIM PAINEIRAS,14407762,FRANCA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,109.9,2026-06-08
13221198000185,GEANNINI ESTHER VIEIRA DE OLIVEIRA,,AVENIDA LUIZ RALF BENATTI,17,FUNDOS,VILA INDUSTRIAL,13412248,PIRACICABA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,99.99,2026-06-08
19921482000140,VISTA ALEGRA BAURU COMERCIO DE GLP LTDA - ME,,ALAMEDA DAS MAGNÓLIAS,46031,,PARQUE VISTA ALEGRE,17020010,BAURU,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,115.0,2026-06-08
21314843000132,M. J DISTRIBUIDORA DE GAS E AGUA LTDA,,AVENIDA ANHANGUERA,408,QUADRA: 217 A; LOTE: 01;,SETOR CARAJA,77809200,ARAGUAINA,TOCANTINS,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,135.0,2026-06-10
21050052000142,PEREIRA GAS LTDA,,RUA TRINDADE,818,FUNDOS;,CAPAO DA CRUZ,93226240,SAPUCAIA DO SUL,RIO GRANDE DO SUL,BRANCA,GLP,R$ / 13 kg,105.0,2026-06-11
21400463000110,ULTRACOTIA COMERCIO DE GAS LTDA - EPP,,AVENIDA   JOAO PAULO ABLAS,613,QUADRA G LOTE 05,JARDIM DA GLORIA,6711250,COTIA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,129.99,2026-06-09
20922705000173,F. P DA COSTA COMERCIO,UNIGAS,RUA   PERNAMBUCO,1175,,NOVA IMPERATRIZ,65907270,IMPERATRIZ,MARANHAO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-08
14001913000137,RICARDO SANTOS MARTINS - ME,,AV. INO REZENDE,S/N,QUADRA 07 LOTE 05,SETOR CRUVINEL,75830000,MINEIROS,GOIAS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,138.0,2026-06-09
20952312000102,MARCIO CARMO VIEIRA,GAS VIEIRA,AVENIDA PADRE LOURENCO,3328,,MORRO GRANDE,37502710,ITAJUBA,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,115.0,2026-06-08
21164749000144,CHIMBA COMERCIO DE GAS LTDA,MINEIRO GAS,AVENIDA PRESIDENTE JUSCELINO,2486,LOTE: 47 QRAC-1 QT10867;,RESIDENCIAL PARQUE DA FAZENDA,13060589,CAMPINAS,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,119.99,2026-06-08
17764623000133,"ALVES E ALVARENGA COMERIO DE GLP, FOGÕES, PEÇAS E UTILIDADES DOMESTICAS LTDA - EPP",MINASGAS,RUA TEOFILO OTONI,859,,CENTRO,35700007,SETE LAGOAS,MINAS GERAIS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,120.0,2026-06-11
21512962000108,JMM COMERCIO DE GAS LTDA,,RUA JOSE MAXIMO RIBEIRO,922,LOJA  2,JOAO XXIII,36883190,MURIAE,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,105.0,2026-06-10
21647437000191,GOMES & OLIVEIRA COMERCIO DE GAS LP LTDA - ME,,RUA   ANTONIO BELCHIOR,1592,LOTE 01  QUADRA 71,JARDIM MERITI,25555210,SAO JOAO DE MERITI,RIO DE JANEIRO,BRANCA,GLP,R$ / 13 kg,91.99,2026-06-10
21971707000115,GAS EXPRESS CURITIBA EIRELI - ME,,RUA DOUTOR  HUGO DE BARROS,140,,JARDIM DAS AMERICAS,81530220,CURITIBA,PARANA,BRANCA,GLP,R$ / 13 kg,105.0,2026-06-08
10941586000142,F F MEDEIROS DE AQUINO - ME,,RUA SANTO  ANTONIO E LATERAL COM A RUA PEDRO LUIZ DA SILVA,84,,BELA PARNAMIRIM,59142750,PARNAMIRIM,RIO GRANDE DO NORTE,MINASGAS,GLP,R$ / 13 kg,99.9,2026-06-11
21701655000167,NATAL DE SOUZA PAZOTI - ME,PAZOTIGAS,RUA MILTON COSTA,159,,VILA IPIRANGA,37004120,VARGINHA,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-11
17691156000169,VALDECIR BARBOSA COMERCIO,VALDECIR GAS,RUA SAO  RAIMUNDO,252,,LOTEAMENTO ARAGUAINA SUL,77827015,ARAGUAINA,TOCANTINS,BRANCA,GLP,R$ / 13 kg,130.0,2026-06-10
11586594000261,R.F. DOS S. RUFINO - ME,,RUA ITATIAIA,8805,ESQ. COM RUA UNIÃO,SAO FRANCISCO,76813244,PORTO VELHO,RONDONIA,FOGAS,GLP,R$ / 13 kg,128.0,2026-06-08
21058451000150,MARZINHO ROSA DA SILVA EIRELI - ME,,AVENIDA CORONEL VENANCIO FLORES,1988,,VILA NOVA,29194584,ARACRUZ,ESPIRITO SANTO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,115.0,2026-06-10
2040313001685,LOPES DISTRIBUIDORA DE GAS LTDA,BRASILGAS,RODOVIA BA 409,S/N,,NOVO HORIZONTE - 01,48700000,SERRINHA,BAHIA,BAHIANA,GLP,R$ / 13 kg,135.0,2026-06-09
21287612000187,JOÃO R DE SALES - ME,,RUA DOUTOR JOSÉ AFFONSO DE FARIAS MELLO NETO,170,A,TABULEIRO DO MARTINS,57060160,MACEIO,ALAGOAS,COPA ENERGIA,GLP,R$ / 13 kg,105.0,2026-06-11
21046036000186,NOVA ANGRA JAPUIBA GAS LTDA,,RUA RIO BONITO,11,,JAPUIBA (CUNHAMBEBE),23934010,ANGRA DOS REIS,RIO DE JANEIRO,BRANCA,GLP,R$ / 13 kg,133.0,2026-06-12
19814818000176,BRASIL COMERCIO DE AGUA & GAS LTDA - ME,,RUA DO PRADO,S/N,,LIBERDADE,58703000,PATOS,PARAIBA,LIQUIGÁS,GLP,R$ / 13 kg,115.0,2026-06-09
18568288000160,LUCIANO ZAMBENEDETTI DE SOUZA,LUCIANO GAS,Q CINCO (LOT GUSTAVO IBARRA),449,LOTE 06,VILA JÚLIA,97507590,URUGUAIANA,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,125.0,2026-06-10
17180414000142,ALAIDE DOS SANTOS VASCONCELLOS,,RUA PROFESSORA ESCOLASTICA MARIA DE JESUS,692,,JD EULALIA,12091050,TAUBATE,SAO PAULO,BRANCA,GLP,R$ / 13 kg,96.99,2026-06-08
22173071000129,SANDRA L. DE O. MELO,,RUA MACHADO DE ASSIS,73,,BELA VISTA,35790000,CURVELO,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,100.0,2026-06-10
21988379000160,ARAUJO COMERCIO DE GAS E AGUA LTDA,,RUA UNIAO,81,,JARDIM DAS ALTEROSAS - 2A SECAO,32673118,BETIM,MINAS GERAIS,ULTRAGAZ,GLP,R$ / 13 kg,115.0,2026-06-10
13142444000103,CECILIO CARDOSO,,RUA JOSÉ FRANCISCO ALVES,167,,NOVA DIVINÉIA,88905228,ARARANGUA,SANTA CATARINA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,115.0,2026-06-09
21709263000144,J R D CAETANO VIEIRA LTDA,,RUA RUA MANOEL ANTAO DE MEDEIROS,537,,DARCY FONSECA,59300000,CAICO,RIO GRANDE DO NORTE,BAHIANA,GLP,R$ / 13 kg,104.99,2026-06-11
22092855000122,BISMARCK & ALMEIDA DISTRIBUIDORA DE GAS LTDA,ULTRAGAZ BELO JARDIM,RUA PEDRO FIRMINO,2,,CENTRO,55150310,BELO JARDIM,PERNAMBUCO,BAHIANA,GLP,R$ / 13 kg,102.0,2026-06-10
20461719000137,EDERSON DA SILVA PEREIRA,GAS DOIS IRMAOS,AVENIDA DR URIAS LUGON,445,,COLUMBIA CITY,92500000,GUAIBA,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,99.9,2026-06-10
4958124000135,ELIEDSON A. LIMA FREITAS - E,,RUA   JOVENTINO PADILHA,369,,SAO CRISTOVAO,56512150,ARCOVERDE,PERNAMBUCO,LIQUIGÁS,GLP,R$ / 13 kg,105.0,2026-06-11
22282995000163,TELLES & SANTOS COMÉRCIO DE GLP LTDA - ME,ATUAL GÁS,AVENIDA   MARCILIO DIAS,1141,,LIBERDADE,27510080,RESENDE,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,125.0,2026-06-08
15131151000156,VAVAGAS E AGUA MINERAL LTDA,ESPINDOLA GÁS,RUA PORTUGAL,200,,GRA-DUQUESA,35057610,GOVERNADOR VALADARES,MINAS GERAIS,COPA ENERGIA,GLP,R$ / 13 kg,125.0,2026-06-08
21292038000155,RODRIGO SOARES DA SILVEIRA 05761802627,REI DO GAS,RUA   VITORIA REGIA,630,,PIO XII,36305300,SAO JOAO DEL REI,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-08
9061758000104,ALÔ GÁS COMÉRCIO DE GÁS E ÁGUA LTDA,,AVENIDA SAO PAULO,842,,VILA ARENS II,13202610,JUNDIAI,SAO PAULO,BRANCA,GLP,R$ / 13 kg,112.0,2026-06-11
20063975000176,MACHADO COMERCIO DE GAS LTDA,,AVENIDA SANTO ANTONIO,SN,,SANTO ANTONIO,48018515,ALAGOINHAS,BAHIA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,100.0,2026-06-11
19832000000267,CAMARGAZ COMERCIO DE GAS LTDA,CAMARGAZ,RUA MELCHIADES MELGES DE ANDRADE,761,QUADRA: 01; LOTE: 14;,JARDIM SAO FRANCISCO DA BOA VISTA,16402161,LINS,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,100.0,2026-06-10
18710054000106,JM COMERCIO DE GAS LTDA,NANDO GÁS,RUA RAQUEL GOMES CASTRO,352,,SANTA TEREZA,59142185,PARNAMIRIM,RIO GRANDE DO NORTE,LIQUIGÁS,GLP,R$ / 13 kg,110.0,2026-06-11
12125791000408,L S COMERCIO E SERVICOS LTDA,POSTO NATUREZA TIBIRI,AVENIDA LOURENCO VIEIRA DA SILVA,4,QUADRA: 72; LOTE: 1 E 2;,JARDIM SAO CRISTOVAO,65055310,SAO LUIS,MARANHAO,LIQUIGÁS,GLP,R$ / 13 kg,130.0,2026-06-08
2401257000180,RONEY JOSÉ DA SILVA - ME,RK GÁS,RUA   IVO CANDIDO TEIXEIRA,36,,JAPUIBA (CUNHAMBEBE),23934085,ANGRA DOS REIS,RIO DE JANEIRO,BRANCA,GLP,R$ / 13 kg,133.0,2026-06-12
1614876000271,MERCEARIA BARRETO LTDA,,RUA ALUIZIO DE ALMEIDA E SILVA,2157,,BANANEIRAS,49501375,ITABAIANA,SERGIPE,BRANCA,GLP,R$ / 13 kg,115.0,2026-06-08
20424608000150,SOLANGE SAKIMI SATO MATTOS - ME,,RUA BARAO DO RIO BRANCO,1510,,VILA SANTA HELENA,19015011,PRESIDENTE PRUDENTE,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,125.0,2026-06-08
21525728000107,ALINE PIRES CALASSA DUARTE 97157414104,DUART¿S,AVENIDA  DO PIRINEUS,SN,"QD: 12, LT: 24, SL 01",PARQUE DOS PIRINEUS,75071600,ANAPOLIS,GOIAS,LIQUIGÁS,GLP,R$ / 13 kg,115.0,2026-06-11
22504188000148,IZABELA CORTEZ - COMERCIO DE GÁS - ME,,RUA ANTONIO VIEIRA DIAS,1061,,CENTRO,19814381,ASSIS,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-08
21063895000345,LINHARES E FERREIRA DE FREITAS LTDA,ULTRAGAZ ALENQUER,TRAVESSA DALIA,809,,JARDIM SANTAREM,68030600,SANTAREM,PARA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,89.5,2026-06-12
17614701000113,TARCISIO BRENDO GONCALVES DE SOUZA,,RUA MAESTRO ALEXANDRE,292,,NOVA SANTA CRUZ,55194321,SANTA CRUZ DO CAPIBARIBE,PERNAMBUCO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,110.0,2026-06-09
20789944000105,AUTO POSTO BARREGAS LTDA,,RUA 18,1623,,ORTEGA,14783248,BARRETOS,SAO PAULO,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-08
21337146000105,DIONINHA DRIVE THRU GAS E AGUA LTDA,ENERGIA GAS E AGUA,RUA TROPEIROS,1400,,PASQUALINI,93224660,SAPUCAIA DO SUL,RIO GRANDE DO SUL,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-11
22391208000111,MESTRE ALVARO COMERCIO DE GAS LTDA,,AVENIDA BRAUNA,S/N,,COLINA DE LARANJEIRAS,29167124,SERRA,ESPIRITO SANTO,COPA ENERGIA,GLP,R$ / 13 kg,105.0,2026-06-08
22684788000135,POSTO JOYCE III EIRELI - EPP,POSTO JOYCE III,AVENIDA DOS FRANCESES,220,,TIRIRICAL,65036284,SAO LUIS,MARANHAO,LIQUIGÁS,GLP,R$ / 13 kg,129.99,2026-06-09
22859604000120,EZEQUIAS SCHIMERSKI DOS SANTOS - ME,ZICO GÁS,AVENIDA  DA INTEGRACAO,2224,CASA,BAIRRO ALTO,82840290,CURITIBA,PARANA,LIQUIGÁS,GLP,R$ / 13 kg,105.0,2026-06-08
19488588000100,CENTER GAS COMERCIO DE GAS LTDA,CENTER GÁS,RUA GUARANI,458,,PARQUE IMBHUY,94920300,CACHOEIRINHA,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-10
22587762000179,RITA SAMPAIO LEITE,PARAIBA GÁS,RUA JOAQUIM TENORIO CAVALCANTE DE MELO,1,,BOA VISTA,56519100,ARCOVERDE,PERNAMBUCO,BRANCA,GLP,R$ / 13 kg,100.0,2026-06-10
22258868000129,A. NOBRE LIMA EIRELI,,RUA JOSE EDUARDO VIEIRA,2633,,SAO FRANCISCO,76908236,JI-PARANA,RONDONIA,FOGAS,GLP,R$ / 13 kg,115.0,2026-06-11
3670545000101,VASCO POLICIANO DO CANTO OLIVEIRA,,MAJOR FAECO,274,,SIQUEIRA,97300000,SAO GABRIEL,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,125.0,2026-06-09
21869456000162,L.A LIMA DE OLIVEIRA - ME,,AVENIDA PRUDENTE DE MORAIS,6576,,LAGOA NOVA,59064630,NATAL,RIO GRANDE DO NORTE,MINASGAS,GLP,R$ / 13 kg,120.0,2026-06-10
20745852000115,IMPERIAL GAS LTDA,,RUA ALEXANDRE ANDRETTA,218,,MONZA,83406280,COLOMBO,PARANA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,100.0,2026-06-11
18706981000152,COMERCIO DE GLP E AGUA COYOTE LTDA,,RUA MAURICIO GALLI,1472,,VILA SEDENHO,14806155,ARARAQUARA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,125.0,2026-06-10
20352934000108,EDNALDO DA SILVA BARBOSA,,RUA MARAGOGI,205,,JARDIM TROPICAL,57316025,ARAPIRACA,ALAGOAS,BAHIANA,GLP,R$ / 13 kg,110.0,2026-06-08
